        id  redshift             galex.FUV         galex.FUV_err             galex.NUV          galex.NUV_err      sloan.sdss.uprime  sloan.sdss.uprime_err      sloan.sdss.gprime  sloan.sdss.gprime_err     sloan.sdss.rprime  sloan.sdss.rprime_err     sloan.sdss.iprime  sloan.sdss.iprime_err    sloan.sdss.zprime  sloan.sdss.zprime_err       panstarrs.ps1.g    panstarrs.ps1.g_err      panstarrs.ps1.r    panstarrs.ps1.r_err      panstarrs.ps1.i   panstarrs.ps1.i_err      panstarrs.ps1.z   panstarrs.ps1.z_err      panstarrs.ps1.y   panstarrs.ps1.y_err             2mass.J         2mass.J_err              2mass.H          2mass.H_err            2mass.Ks          2mass.Ks_err              wise.W1           wise.W1_err               wise.W2           wise.W2_err 
  PTF09awk    0.0616   0.02910717118066608  0.007553595816493111    0.0353183169791957   0.004801607607662245    0.07585775750291851   0.008667024604357325     0.1976969640111862   0.021765312772123895    0.2754228703338166   0.030322493556716675     0.359749335155742   0.039606358339348634  0.38725764492161724    0.04424559395434274   0.19952623149688828   0.021966704731627783   0.2606153549998898   0.028692270228640168   0.3564511334262446  0.039243245063496766   0.3698281797802662    0.0407159818822878   0.3944573020752785   0.04506818096123283  0.5296634438916581  0.0753993627932693  0.47424198526024436  0.06159901370919351  0.3698281797802662  0.057693590161179226                  nan                   nan                   nan                   nan 
   PTF10ad      0.09                   nan                   nan  0.005546257129579116  0.0009877411315102266   0.010764652136298349  0.0031631840604440507    0.02269864851883821  0.0029483141618614765   0.03732501577957214   0.004264518762067691   0.04487453899331323   0.006100798289667983  0.05970352865838366   0.010182354669283617   0.02398832919019495  0.0028541765404188927  0.03564511334262446  0.0042411226507878515  0.04487453899331323  0.005574050659357403  0.05395106225151279  0.007007671877539021  0.05649369748123034  0.012300870940412146                 nan                 nan                  nan                  nan                 nan                   nan  0.05248074602497723  0.009346373644444713  0.043251383103500976  0.008717462292888651 
 PTF10acsq     0.174                   nan                   nan                   nan                    nan  0.0015703628043335514  0.0014548576156325555  0.0010964781961431851  0.0005859892486963273  0.004613175745603801  0.0009298011468566056  0.005649369748123034  0.0013233914292216588  0.01976969640111862    0.00496290187560849                   nan                    nan                  nan                    nan                  nan                   nan                  nan                   nan                  nan                   nan                 nan                 nan                  nan                  nan                 nan                   nan                  nan                   nan                   nan                   nan 
  PTF11kaa    0.0388                   nan                   nan                   nan                    nan                    nan                    nan                    nan                    nan                   nan                    nan                   nan                    nan                  nan                    nan   0.10092528860766845   0.013721028492652831   0.1342764961137867   0.019114708333851604  0.14588142602753504  0.025980238824898756  0.14190575216890924  0.038035331944892864  0.14723125024327194   -13.424894288508145                 nan                 nan                  nan                  nan                 nan                   nan   0.0831763771102671  0.022293959652861302   0.05296634438916581  0.018811090697595217 
 iPTF13aqj   0.04776   0.15703628043335532  0.025624718344758612   0.21478304741305332    0.03057508518003997     0.3944573020752785    0.04693327196128239     0.9289663867799363    0.10227392243570861    1.2823305826560232     0.1411773132094683    1.5995580286146678    0.17610225308260288   1.7378008287493745    0.21585937310165337     0.862978547766972    0.09859843676819921   1.1587773561551284    0.13239452611530514     1.54170045294956   0.16973246264658667   1.7060823890031243   0.19492611605321852   1.8197008586099843   0.22603251193911195  1.8365383433483473  0.2737340115995856   1.8706821403657998  0.31904226525184504   1.342764961137867   0.33708209822359303   1.2133888504649761   0.16496304563088654                   nan                   nan 
 iPTF15dtg    0.0524  0.007379042301291015  0.002948301612842646  0.014588142602753503   0.003176404933956022                    nan                    nan                    nan                    nan                   nan                    nan                   nan                    nan                  nan                    nan  0.040926065973001094    0.00792371758573482  0.05970352865838366   0.013490606345655472  0.07177942912713614  0.012783304648296365  0.08165823713585924  0.014542636170895447  0.09375620069258812    0.0391348305111018                 nan                 nan                  nan                  nan                 nan                   nan  0.04698941086052161  0.008368413646897159   0.01355189412351035  0.002517735390519667 
 iPTF16hfb  0.026435                   nan                   nan                   nan                    nan      1.018591388054118    0.12652341674295223      2.992264636608189    0.32943133971980365     4.786300923226389      0.526944544326099     6.486344335482388     0.7410884238938483    8.090958991783822     0.9626775237551676    2.8313919957993816    0.32349683011957614    4.830588020397728     0.5318203021634783    6.194410750767818    0.6819694379415948    7.516228940182053    0.8942950608770943    9.204495717531714    1.0951682184728129  10.764652136298348  1.2807985645682716     15.4170045294956   1.8343442055816037   9.120108393559097    1.2982779336769947    6.918309709189363    0.9405603486535022     4.246195639463131    0.5772802055680718 
  iPTF17zg   0.02203   0.03597493351557416  0.005362024105792738    0.0343557947899875     0.0051206932671003     0.3698281797802662    0.04593787603389792     1.6443717232149324    0.18103598630570897    3.6982817978026628      0.407159818822878     5.807644175213123     0.6393886348986361    7.585775750291844     0.8667024604357316     1.770108958317422     0.1948789416732629    3.767037989839085     0.4147294850146577    5.546257129579116     0.610611405914565    7.379042301291007    0.8123906426668449    9.289663867799364    1.0227392243570863   11.27197456175511  1.3411607412620514    15.70362804333553    1.868447210532392  13.061708881318424    1.8593779465060536    8.317637711026718    1.1308022557974609     5.105049999754059    0.6940434599631211 
