# id redshift galex.FUV galex.FUV_err galex.NUV galex.NUV_err sloan.sdss.uprime sloan.sdss.uprime_err sloan.sdss.gprime sloan.sdss.gprime_err sloan.sdss.rprime sloan.sdss.rprime_err sloan.sdss.iprime sloan.sdss.iprime_err sloan.sdss.zprime sloan.sdss.zprime_err panstarrs.ps1.g panstarrs.ps1.g_err panstarrs.ps1.r panstarrs.ps1.r_err panstarrs.ps1.i panstarrs.ps1.i_err panstarrs.ps1.z panstarrs.ps1.z_err panstarrs.ps1.y panstarrs.ps1.y_err cfht.megaprime.u cfht.megaprime.u_err cfht.megaprime.g cfht.megaprime.g_err cfht.megaprime.r cfht.megaprime.r_err cfht.megaprime.i cfht.megaprime.i_err cfht.megaprime.z cfht.megaprime.z_err ctio.ls.g ctio.ls.g_err ctio.ls.r ctio.ls.r_err ctio.ls.z ctio.ls.z_err 2mass.J  2mass.J_err  2mass.H  2mass.H_err  2mass.Ks  2mass.Ks_err wise.W1 wise.W1_err wise.W2 wise.W2_err
PTF09bcl 0.06 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.5812325468640087 0.6699297383377579 3.0439952987226055 1.1494855444691512 4.4821780782765135 1.651295428349472 5.47933658428938 1.160730763940311 6.783763144949872 1.4995384216285423 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 9.503031826969217 0.6126831038447642 11.017804959092809 0.7103441367770433 10.276815091748613 1.0411826142835303 5.777663170984688 0.5321424435940021 3.4763692824634758 0.3201854435017123
PTF09ct 0.156 nan nan nan nan 0.011263666558090645 0.002386070665238587 0.027656526480002074 0.0017830821567117404 0.058168001866273994 0.003214482575676776 0.0774838197942487 0.004995566475381274 0.09841616074467135 0.011783802401300076 0.032621318399534076 0.0021031741208962272 0.055055325864371535 0.003042469743005554 0.07898803161732897 0.0036375332825400813 0.091122004221192 0.006714117394030631 0.12086411365458434 0.006679197753095616 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.11084426926953013 0.012250961379064229 0.0825008269156466 0.009118328362351191
PTF09drs 0.0446 nan nan nan nan 0.6228532538189214 0.028683452347325705 1.5128848692645656 0.0696709229476967 2.002456777467308 0.09221654250322238 2.466265741218883 0.11357573462185025 2.793972229671601 0.15440061135074795 1.5264268699387804 0.07029455512533195 1.9843289676976439 0.09138172601233717 2.444519437232131 0.11257428031409797 2.6022169048723254 0.11983651707792242 2.9563916685409897 0.16337624124082264 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.9768756203314415 0.19192626395803225 3.741865307898093 0.2412469717828163 3.2560334892124625 0.32988094368020027 nan nan nan nan
PTF09tm 0.03449 0.06426947191097922 0.006511380830100093 0.09930324985484479 0.009146167312065152 0.3904480363185455 0.017980796560317616 1.4746565644701648 0.0679104444526963 2.7176522590889154 0.1251525115943946 3.8770187334366994 0.17854331081740002 4.994293016451357 0.2299956929945032 1.6163904879930808 0.07443753284220479 2.794152689091713 0.1286754865890361 3.7382551623263387 0.1721530122116133 4.526083582247532 0.20843385172256515 5.585667941730628 0.2572295147408735 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 6.949608045294111 0.44805778884287994 8.264403674862821 0.5328257957182817 7.740463453111971 0.7842153334400371 4.969907315237047 0.45774537990507547 3.1061598122582605 0.2860878912065222
PTF09uj 0.06498 nan nan nan nan 0.10161921113267895 0.006551632660045793 0.3000841094302035 0.013819383940367613 0.43225160860975 0.019905922208150142 0.5529851536177203 0.025465907427343705 0.5990906126711961 0.04966045610721717 0.3027999251005369 0.016733342248709034 0.38350457764149404 0.021193246165734765 0.5044482936778045 0.02323070242417591 0.5373357480862285 0.02474522566952308 0.6514110788692106 0.041998024309231566 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.516633552123534 0.09040904639017609 0.6803476380190903 0.16918829957049838 nan nan 0.42875590512546186 0.043438866049702554 0.3192530175663185 0.032344718522229136
PTF10aaes 0.033 nan nan nan nan 0.2903081872358943 0.016043023303283867 0.8733865197908309 0.04022093561784633 1.4750783517304122 0.0679298684738535 2.028222430969009 0.0934030946965077 2.6321713383196785 0.1454591636597059 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 3.1811767277150422 0.2050980431196546 3.6649784494280886 0.23628989282633142 3.618907234090821 0.3666450414064169 2.7616615750744082 0.2543584309864316 1.8061428137763835 0.16635190075279288
PTF10aaxf 0.01062 2.300973118171684 0.21192745605128588 2.6751310392872734 0.2463886741147418 3.641578133249009 0.16770087049184507 6.4416158212375585 0.29664737129552404 7.265428652526572 0.3345853541903901 7.357416889171845 0.4065858828467932 9.283232146640891 0.5985120947584361 6.092262490263091 0.3366708670244779 7.967927029987569 0.4403239200315287 6.838819026972206 0.3779271058845659 6.943302291104292 0.4476512418461482 8.252736574805727 0.5320735899795236 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 7.85111074636047 0.5061798159044194 7.687966746489447 0.4956615335252151 5.509938903168591 0.7104777781776619 3.4397016182263704 0.411850694864728 1.7878646014335327 0.37873735491883864
PTF10aazn 0.017222 2.936092614414331 0.2704241234240142 4.4033623768336785 0.40556466271792235 nan nan nan nan nan nan nan nan nan nan 22.897472371039154 2.5307221703422935 35.170004216368945 3.2392770971659552 44.828187402130204 4.954594370788247 52.43101307606374 5.794889717736973 66.2029025400384 6.707263926071723 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 70.503194793061 4.545508949490816 82.61772747281903 5.326561735486817 69.05762863397285 6.996486915004605 51.69618101870555 4.761394231135727 31.98432184876449 2.9458649079395554
PTF10abcl 0.061 0.037239326936977867 0.006516750649944482 0.0776673704497114 0.008584115011658483 0.26747481147199204 0.04434361298256972 0.3711944550142061 0.017094136374355202 0.623380675168248 0.03444928919767132 0.8355097416722462 0.04617197462941969 0.9261357509849556 0.0511801529833633 0.3408081485265374 0.018833754296834537 0.6182696465802413 0.028472369433327215 0.8076860765328857 0.04463438207144329 0.8955690839672606 0.057739472629701735 1.125153821061092 0.10363049662802244 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.5374359337547299 0.09912215774991665 nan nan 1.1743276359228632 0.25958297364162475 0.7773721826411338 0.0715986239783088 0.46740061996425947 0.04735410679937868
PTF10abui 0.052 0.09324891640747573 0.012882813891462092 0.1476946901331935 0.016323820407123175 nan nan nan nan nan nan nan nan nan nan 0.3991815458818874 0.02941278326227049 0.4531672023051253 0.0667811868583423 0.6340469682565708 0.058397883894625954 0.6830434058536596 0.07549274708095291 0.7654826515213558 0.09870498077096326 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.8945579921260635 0.12358775384928952 0.6993623463334718 0.1481514008207288 0.9440104397272985 0.2521450664730324 0.5313146688508155 0.05382947839213805 0.35716477036479444 0.03947530924726163
PTF10acfd 0.193 nan nan nan nan nan nan nan nan nan nan 0.013721359409474618 0.0025275678105495876 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0071450558671098995 0.00039485037907720564 0.011078387473282074 0.0007142500358109559 0.015242703227272987 0.0014039048491220406 nan nan nan nan nan nan nan nan nan nan
PTF10achk 0.032699 0.13328945196974062 0.012276412206354826 0.14193608799071034 0.014380076496073238 nan nan nan nan nan nan nan nan nan nan 2.8667542578260985 0.13201891238695168 5.4637907775947525 0.2516168639145605 7.799313485087456 0.35917165932699635 9.835621916260282 0.4529471280941292 12.094146981775937 0.668347261265189 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 14.149512027184446 0.9122527530741763 20.90096773567152 1.3475351886445894 16.69696634706019 1.691632175594418 9.754337076562047 0.8984076457812357 6.438276596447929 0.5929871886221377
PTF10acsq 0.174 nan nan nan nan 0.0017424349285402826 0.0016048418767876 0.0011856035708488958 0.0006224293087236765 0.004877398578049253 0.000853527519638899 0.005882543058872347 0.0012461451479754658 0.020214429706962498 0.004654544450662785 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
PTF10bjb 0.027359 0.030159326057382668 0.006944441459447623 0.045928019979762466 0.00507615235949442 nan nan nan nan nan nan nan nan nan nan 0.1583714353686588 0.03209040614876306 0.3057141473228238 0.05068316436069022 0.3442983627069677 0.07293541753104152 0.42297344729983405 0.07012312952291283 0.5206182365843185 0.07192606744199395 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.7824037038330496 0.05044343094418065 0.8617006738067005 0.07936556504520934 1.1327258670728362 0.14605907097435739 0.8973562883472751 0.1818290507134554 0.6146388556015291 0.13586479358236808
