KS,AD,pKS,pAD
0.21288686833362475,0.13113861346500344,0.14779239377631273,0.3071
0.10368945619863612,-0.6988879188135758,0.9030577556534787,0.7873
0.11855219443958734,-0.8214500269670143,0.7975705905635031,0.8705
0.11846476656758174,-0.2904013419817003,0.7983803125687035,0.4972
0.1343329253365973,-0.635918911324869,0.6626000300282346,0.732
0.0928046861339395,-0.9784102313530524,0.9562203416349213,0.9679
0.13883546074488548,-0.7300517501075686,0.6227153413833858,0.803
0.15046336772162966,-0.37623400235969073,0.5222908950295326,0.5451
0.18687707641196014,0.3701276040352499,0.2651427294325674,0.2433
0.17586116453925513,-0.00649968052717313,0.3314673274933353,0.3667
0.1856530862038818,-0.15538327682300013,0.27200178649248064,0.42
0.1988109809407239,1.067148041989003,0.20473480431169944,0.1206
0.1971935653086204,0.33255457336424254,0.21234471076635952,0.247
0.14071515999300577,-0.5228958006131705,0.6060919831410363,0.6518
0.12440986186396223,-0.04733894875731385,0.7489935470996921,0.3767
0.1362126245847176,-0.5608651760877177,0.6458054422046302,0.6701
0.19435215946843853,-0.11442339909515127,0.2259098461190175,0.4005
0.18674593460395175,0.9308987794668802,0.2660208258900415,0.1312
0.1859590837559014,0.05113556960680658,0.2703576129073878,0.3374
0.12790697674418605,-0.5020443570965089,0.7187335660694544,0.6289
0.0984437838783004,-0.4479385203146577,0.9316427629331206,0.5892
0.14700996677740863,-0.5578837114651086,0.5514994270455876,0.6742
0.12248644867983913,-0.2770653225680979,0.7650402117926935,0.4885
0.11610421402343067,-1.0241609295899021,0.8169787539043986,0.9827
0.170921489770939,0.190302960991538,0.36460614279769055,0.2853
0.18088826717957684,0.5309165973220656,0.2998884720054497,0.2017
0.14089001573701695,-0.21840956120493032,0.6045760481564953,0.4447
0.21502885119776186,0.34236159392499604,0.1403218733976911,0.246
0.1989858366847351,0.6558495591926065,0.2040737261111406,0.1719
0.13984088127294983,-0.09312239911408227,0.6138195448057201,0.3896
0.0796905053331002,-1.1110884303372541,0.9895911731961822,0.9985
0.136343766392726,0.05585366842669041,0.6448142587521785,0.3417
0.09826892813428921,-0.910336885870509,0.9323789923292444,0.935
0.18132540653960483,-0.044097543264429155,0.2972603321936246,0.3845
0.15238678090575275,-0.2355984123315915,0.5060811636706628,0.4518
0.16449554117852772,0.1792209421387415,0.4109195808142408,0.2854
0.12576499388004897,-0.5168432150289237,0.7375310858870996,0.6385
0.15107536282566883,-0.11566308776781405,0.5171151093790108,0.4032
0.16554467564259487,1.2946607819420004,0.4029747493330759,0.0969
0.1456548347613219,0.11770851892434127,0.5629935275664718,0.313
0.12576499388004897,-0.46241186657625144,0.7375310858870996,0.6045
0.13957859765693303,-0.6832421060360149,0.6161062040377351,0.7695
0.1382234656408463,-0.41881402279364616,0.628135767287677,0.5705
0.22302850148627382,1.1886889919426715,0.11518452549462109,0.0995
0.15002622836160168,-0.5564810744452082,0.5260384997707188,0.6672
0.15216821122573876,-0.04358228202670181,0.5079076722934852,0.3784
0.1819811155796468,-0.4023874563620522,0.2933419520217747,0.5618
0.11780905752753978,-0.5527555073394386,0.8035070524333596,0.6678
0.11029026053505858,-0.8035299821841426,0.8599928985234347,0.863
0.20034096870082183,-0.021681371462722157,0.19785576125435564,0.3699
0.1739814652911348,0.12364652173993956,0.343821463017573,0.3116
0.1366060500087428,-0.5691200149201588,0.6423972921226465,0.6809
0.16008043364224514,-0.2500926488048938,0.44427678678636123,0.4755
0.15203706941773037,0.14954518473398673,0.5092023222349676,0.3003
0.22027452351809756,0.5092733257946869,0.12328430710138659,0.2131
0.15802587865011367,-0.10162715788014696,0.4604900751428884,0.3957
0.1364749082007344,-0.5271032178563841,0.6433906579613897,0.6582
