KS,AD,pKS,pAD
0.09582094771813254,-0.6632206865928633,0.9437871322642514,0.7463
0.13372093023255813,0.14588158362684694,0.6678077844356068,0.3046
0.20156495890890017,0.8142599370915055,0.19245575418879196,0.1542
0.24173806609547124,1.2775073146499543,0.07043999823977251,0.0987
0.08515474733344991,-0.9968426282253076,0.9795567648943441,0.9717
0.14172058052107012,0.18255200836175373,0.5973693134593528,0.2904
0.162703269802413,1.4168128948053718,0.4242746839494279,0.0868
0.1573701696100717,-0.2033791387881415,0.4657999556544708,0.4449
0.08414932680538556,-0.9110846719610577,0.9817549997054361,0.9355
0.1681675118027627,0.14741749153018754,0.3841562385483217,0.3029
0.18233082706766918,-0.11077044837047915,0.2912112060671618,0.4027
0.14333799615317364,-0.9111232899592782,0.5831977538035673,0.9329
0.1892376289561112,0.24292430135199874,0.2522587861776921,0.2715
0.1381797517048435,0.24958059582433195,0.628291204667306,0.2668
0.11842105263157894,-0.7784206280406171,0.7988084479823329,0.8469
0.15680188844203533,-0.7427661892137533,0.4702312094204077,0.8168
0.08414932680538556,-0.896093203276471,0.9817549997054361,0.9283
0.12843154397621961,-0.877347340356238,0.7143017725038864,0.9122
0.12165588389578598,-0.49415537648196317,0.772286197320086,0.6218
0.1325406539604826,-0.16420997366376006,0.6782071518340862,0.4248
0.20755376814128343,1.2242735926681187,0.1677390005937447,0.1024
0.22224165063822346,0.4615327467927208,0.1174963699258125,0.217
0.18451652386780906,-0.1320027758129289,0.2785975209188503,0.4169
0.17656058751529988,0.6075949686894166,0.32696854925134533,0.1842
0.1416768665850673,-0.3951519284523018,0.5978802968443442,0.5583
0.18263682461968875,0.07366620077301303,0.2895923037706613,0.3242
0.1228798741038643,-0.7507235335572527,0.7620391953009904,0.8223
0.1268578422801189,-0.519909393955574,0.7279641829649852,0.6376
0.09573351984612695,-0.9328696611959344,0.9442142993343102,0.9451
0.14115229935303375,-0.5265641368166212,0.6022016124539421,0.6534
0.18639622311592935,0.10230873544305498,0.2679633956771445,0.3165
0.10111033397447106,-0.8543915629676099,0.9178521620663475,0.8884
0.14460570029725475,-0.4582510198630463,0.5720650616073588,0.6007
0.17030949466689982,-0.11315801533701252,0.3688172502956339,0.4097
0.18617765343591536,0.11119349340839563,0.26914938834843766,0.3209
0.17721629655534185,-0.11399005963767432,0.32273424142916557,0.4147
