KS,AD,pKS,pAD
0.18093198111557965,0.847509040844796,0.2995853696655647,0.143
0.19199160692428746,0.8209905133896658,0.2378233889062788,0.1429
0.13538205980066445,-0.5359271551629511,0.6532134321341578,0.6621
0.17896485399545375,0.23832882676231146,0.31189541045199837,0.2765
0.3332750480853296,8.470294973395616,0.003499350142392632,0.0004
0.173937751355132,-0.17716022650024163,0.3442493401326852,0.4323
0.14827767092148977,-0.6907423000988284,0.5405492131652512,0.7728
0.1821996852596608,0.03096425882065598,0.29202136157394026,0.3447
0.10054205280643469,-0.8533300336193358,0.9205796087525798,0.8964
0.19732470711662878,-0.019323324716246842,0.21174238049127622,0.3703
0.1611295681063123,0.11191675267821408,0.436167961573714,0.3101
0.09599580346214373,-0.8939468642983368,0.9431292355766301,0.9235
0.23080958209477181,2.1567466812234097,0.09436751540675377,0.0374
0.15396048260185347,-0.14825056768459738,0.4931736242733236,0.4251
0.15173107186571078,0.43619968367712597,0.5115517707439922,0.2247
0.24497289735967825,2.1970746021806224,0.06440079468236334,0.0422
0.1212624584717608,-0.5909611682114422,0.7752509385081788,0.6917
0.16230984437838783,0.5309433842169985,0.4271755051153927,0.1927
0.1344203532086029,-0.48239271466310396,0.6616331198054375,0.6154
0.15269277845777235,-0.1750391773833026,0.5037543334271659,0.4403
0.08664102115754503,-0.9222507023373522,0.9758652782799632,0.9409
0.0888267179576849,-1.0754458164013587,0.9698231076894158,0.9941
0.12056303549571604,-0.5625526332631346,0.7811231720072677,0.6719
0.17651687357929707,0.8338278416682606,0.3274046435774073,0.1483
0.1477093897534534,0.7475011921052632,0.5454114760547357,0.1643
0.15251792271376113,-0.40671846498509445,0.5050895060352321,0.5712
0.22617590487847525,0.49058517968099347,0.1062416674458483,0.2173
0.13857317712886869,-0.7425951172656251,0.6250942234607622,0.806
0.1628781255464242,0.781584652524262,0.4227180857193116,0.1567
0.26105962580870784,1.444749225244314,0.04064614809295266,0.0838
0.1080171358629131,-0.8881350608856122,0.8757010489449059,0.921
0.18289910823570554,0.6899618957530314,0.2879292063765739,0.1722
0.0984874978143032,-0.9692608287171358,0.9314028418371006,0.9649
0.12266130442385033,-0.7549249582248815,0.7637891231984237,0.8181
0.1629655534184298,-0.40210038866620706,0.4221326942169139,0.5626
0.20681063122923588,1.4607108132268483,0.17051004899986288,0.0833
0.2007781080608498,0.14670106266153468,0.19592103211561834,0.301
0.1251967127120126,-0.4699612747290304,0.7421718333945392,0.607
0.1801888442035321,-0.3315994690996225,0.3043329082542644,0.5253
0.1137436614792796,-0.6393319475945031,0.8350361182001661,0.7296
0.09009442210176605,-0.8612038957170182,0.9658472346181607,0.9038
0.12253016261584193,-0.6953206720415225,0.7646896804812022,0.7725
0.12073789123972722,-0.5308842127079068,0.7798301135414794,0.6501
0.15269277845777235,-0.11150076959120624,0.5037543334271659,0.4057
0.23338870431893688,1.6936299178091714,0.08816603530443307,0.064
0.1499388004895961,-0.12113534986442517,0.5265292450717897,0.4127
0.15990557789823395,0.6399967047089827,0.445640020183854,0.1783
0.2330389928309145,1.69955239015495,0.08901246166074593,0.0633
0.13157894736842105,-0.6030300320696517,0.6865960693471373,0.6993
0.17726001049134463,1.2227761838802473,0.32240985216076795,0.1012
0.13887917468088826,-0.5094509387269257,0.6222910164525043,0.6328
0.11330652211925162,-0.8459585407717801,0.8385476808699576,0.8932
0.12244273474383634,-0.6758865811471516,0.7654879273510896,0.7602
0.2645130267529288,1.809394489170046,0.036669635402757646,0.058
0.22311592935827942,1.32241080448044,0.11493767570806719,0.0932
0.15859415981815003,-0.1702746887409911,0.4561020043170485,0.4368
0.15103164888966603,-0.522603815247311,0.5176195747538855,0.653
0.20366322783703444,1.5121155402869524,0.18355812511779532,0.078
0.16187270501835985,-0.2074083448980554,0.430503981201239,0.451
0.16716209127469836,-0.46118298280712045,0.3913459763186492,0.6013
0.13984088127294983,-0.5165685327846351,0.6138195448057201,0.6516
0.12733869557614969,-0.8719313578284019,0.7236988159850786,0.9067
0.13914145829690505,-0.5631294048302954,0.619879179843243,0.6812
0.18731421577198812,-0.3961616892983671,0.26274398146290695,0.5576
0.08563560062948068,-0.7932446602534896,0.9783200276353289,0.8455
0.23080958209477181,0.43719007906009066,0.09436751540675377,0.2239
0.2179139709739465,0.9146015092042136,0.1307862748773519,0.1327
0.10963455149501661,-0.6726392660403672,0.8649629462681787,0.7588
0.22661304423850323,1.5167507227701742,0.10507796693454477,0.0758
0.20611120825319112,0.3691177511715926,0.17347634223835257,0.2367
0.18486623535583144,-0.5522454417393362,0.2765028747859413,0.6579
0.09997377163839832,-0.8400819071739863,0.9238484943777217,0.8828
0.22971673369470186,1.3428077462601895,0.09705657637168146,0.0933
0.10631229235880399,-0.6368084426685717,0.8868587360157866,0.7304
0.19990382934079384,1.3786807718487262,0.19981866828057143,0.0874
0.07802937576499389,-1.0308987873134394,0.991829158163642,0.9878
0.19068018884420354,0.16281216817814992,0.24458204315524992,0.3001
0.13398321384857492,-0.681676973489507,0.6655056451558121,0.7684
0.29069767441860467,4.362486321801765,0.01602575750238541,0.0042
0.1686483650987935,-0.2242048839820642,0.3804994408531169,0.4581
0.18984962406015038,-0.18349024770416744,0.24910054506592366,0.4322
0.14333799615317364,-0.6169909140074018,0.5831977538035673,0.7244
0.17494317188319636,0.07405926601630661,0.3375858998129699,0.3229
0.22359678265431018,1.3974262624617526,0.11351503775828674,0.0875
0.1476219618814478,-0.15510099559621995,0.5462906481939945,0.4279
0.21660255289386257,2.5300884909107224,0.13496605222255575,0.0323
0.17306347263507607,-0.46851702223419395,0.35019090694949034,0.6091
0.14054030424899458,-0.20279071812922042,0.6076366717298717,0.4527
0.12069417730372443,-0.7125301411705751,0.7802485808115159,0.7969
0.17354432593110683,0.02202003921272465,0.3467316822580318,0.3549
