KS,AD,pKS,pAD
0.26752928833712186,2.252431797396616,0.03347886683893483,0.0394
0.17656058751529988,0.580604031594508,0.32696854925134533,0.1989
0.1420702920090925,-0.3622788227352922,0.5941358319412601,0.5426
0.1971935653086204,0.4308436322531279,0.21234471076635952,0.221
0.24554117852771465,2.3019753301375965,0.06337048053231967,0.0353
0.11855219443958734,-0.955964601629286,0.7975705905635031,0.9606
0.22648190243049485,0.5946711908724746,0.10550374823104569,0.1889
0.24785801713586292,1.370708626279725,0.05945120322581233,0.089
0.13341493268053856,-0.4696773788829296,0.6703737358971238,0.5984
0.13337121874453575,-0.8849855199608745,0.6708468426875774,0.916
0.1837296730197587,-0.29764890046689274,0.283147452411759,0.5014
0.09420353208602902,-0.4683144578758287,0.9506293885023547,0.6057
0.19566357754852248,1.6158191653096903,0.21955266775466428,0.0687
0.1361689106487148,-0.42995540984168173,0.6461909370548744,0.58
0.24484175555166987,0.1624962853798637,0.06470084220288196,0.302
0.23238328379087253,1.6115902946931837,0.09053588297141839,0.0693
0.1798828466515125,0.08344459996396539,0.3060116248140201,0.3234
0.15881272949816402,-0.45485492162347924,0.4543399287802843,0.6058
0.19190417905228188,0.5358404032984994,0.23823491678934222,0.2034
0.10355831439062774,-0.8218184255083313,0.9039573575340268,0.8679
0.20121524742087776,0.419807098719129,0.19408983184261874,0.2277
0.13542577373666725,-0.4003755810580627,0.6527598592149133,0.5639
0.14172058052107012,-0.4247504760602922,0.5973693134593528,0.5839
0.11776534359153698,-0.6454665284806435,0.8039267708337483,0.7403
0.20191467039692254,0.4235918364639759,0.190851687661582,0.2307
0.11606050008742787,-0.6534612604599989,0.8173663345322832,0.7469
0.2174768316139185,1.3958233144224281,0.1321892296812095,0.0849
0.09931806259835635,-0.9896722082377958,0.92698423189894,0.9704
0.11413708690330478,-0.613021620134482,0.832057951293444,0.7256
0.20912746983738414,0.6252945943239254,0.1615736120771361,0.1927
0.11155796467913971,-0.9843496504110938,0.850905242873817,0.9655
0.1723203357230285,1.1241681011136744,0.35498516285481363,0.1085
0.16615667074663404,-0.10072797822328237,0.3985992615279904,0.3938
0.20331351634901207,0.8126815593197502,0.18499260107153345,0.1535
0.11592935827941948,-0.03812871143470585,0.8183128187184107,0.3794
0.15645217695401295,-0.16967666307705506,0.47287846789306215,0.4378
0.1536981989858367,-0.03776461540211466,0.4955023580069466,0.369
0.14478055604126597,-0.6011906630656787,0.5707268887978265,0.7045
0.14403741912921839,-0.7133504967095837,0.577031812488865,0.7865
0.1310980940723903,-0.5853813691733922,0.690829598090071,0.6973
0.12471585941598182,-0.5496086367538173,0.7462291842385808,0.661
0.1456985486973247,-0.4995207018199932,0.5627537010067122,0.6292
0.16917293233082706,0.15367435608968577,0.3769808645349883,0.2981
0.23002273124672146,2.147083472327799,0.09630654866044328,0.046
0.1723203357230285,0.3321514819370373,0.35498516285481363,0.2499
0.33240076936527363,4.365717175161726,0.003622008378658897,0.0057
0.10688057352684036,-0.6484190997908401,0.8830915169822883,0.7435
0.14727225039342542,-0.23929964812338672,0.5491680657692751,0.4723
0.1703969225389054,0.9520803231777761,0.3684041001597136,0.1332
0.1366060500087428,0.07971823919531006,0.6423972921226465,0.3297
0.10766742437489071,-0.8551693238326876,0.8779728152538842,0.8982
0.15273649239377513,0.040387056929507996,0.5032493541265759,0.3327
0.2122311592935828,1.8058172700925887,0.15016922456678025,0.0563
0.17341318412309845,0.2484626070997673,0.3476118848418331,0.2805
0.11955761496765169,-0.8473371574072602,0.7894398250368204,0.889
0.13153523343241824,-0.6023352325597886,0.6870849617331906,0.7017
0.14027802063297778,0.19182796059288176,0.610027512679689,0.2895
0.23950865535932855,1.488491486521662,0.07485960982284155,0.0741
0.11470536807134114,-0.17851698871174002,0.8277504933589334,0.4441
0.19221017660430145,0.5396120202093945,0.23673568521945557,0.1996
0.12760097919216645,-0.05377652596725322,0.7214660409682819,0.3918
0.20790347962930583,-0.21474145466340472,0.16628612556814995,0.4516
0.19618814478055605,-0.2459126366862223,0.2171554031375156,0.4669
0.14871481028151776,-0.18815306856348152,0.536874264557302,0.4358
0.23168386081482778,0.5021725115513235,0.09223231052463686,0.2061
0.185609372267879,1.906743341449732,0.2722718876333533,0.0539
0.21380486098968352,0.49483969537532707,0.14453627895336302,0.2087
0.15382934079384508,-0.8223245100317068,0.4941659749791233,0.8748
0.08406189893337997,-0.8334472322786958,0.9819467547202796,0.8779
0.1741126070991432,0.31590882909568957,0.3429797629406467,0.2508
0.13769889840881272,-0.5851237147805782,0.6325860394525056,0.6893
0.20899632802937576,-0.01710066728171904,0.16213381257247186,0.3638
0.19767441860465115,1.8543139604912602,0.21004256921370992,0.0533
0.10994054904703619,-0.5286188911505831,0.8626566167785036,0.6479
0.12073789123972722,-0.6842594492762998,0.7798301135414794,0.7664
0.14224514775310368,0.3830155074811109,0.5928693888915758,0.2382
0.1932155971323658,0.14945367053736827,0.23161118546539963,0.3062
0.34551495016611294,4.563061809340027,0.0021667777982709345,0.005
0.17140234306696975,-0.42644229985448123,0.3613132224555788,0.5773
0.15505333100192342,-0.6324866994830118,0.4841797654986381,0.7258
0.19033047735618114,0.5979768968592201,0.24649783296633532,0.1878
0.20112781954887218,1.416100927968281,0.19437494433704686,0.0816
0.15439762196188145,-0.2665945427081327,0.4895191665296497,0.4816
0.10242175205455499,-0.9592128925932274,0.910466240948878,0.96
0.29179052281867457,4.915392751795127,0.015474842483644608,0.0036
0.359328553942997,5.006103617217608,0.0012344527760002218,0.0053
0.17284490295506208,-0.27003566588499384,0.35162515698573527,0.4804
0.13695576149676517,0.22282683976349718,0.6390973008250411,0.2803
0.1459608323133415,0.3961158402413736,0.5605084039049121,0.2264
0.2728623885294632,2.035468158607228,0.028420575119226982,0.0451
0.22582619339045287,0.6666604942017926,0.10726602283023254,0.1721
0.17651687357929707,-0.5919459473731503,0.3274046435774073,0.6894
0.2027889491169785,0.6922764597247848,0.18717029688162198,0.1737
0.10285889141458297,-0.8103259920143201,0.9077743098008487,0.8594
0.2122748732295856,1.2238516452869088,0.1498793369183067,0.0994
0.1153610771113831,-0.6551498874593042,0.8227149070715392,0.7572
0.12274873229585592,-0.7329355353326384,0.7629452438872638,0.8082
0.17538031124322434,-0.018304426169593477,0.334771532276301,0.373
0.13516349012065046,-0.4787989083788423,0.6551263540348546,0.6172
0.10333974471061375,-1.016812630140436,0.9051635876678307,0.9802
0.16392726001049135,0.3088734377528769,0.4150606725514312,0.2485
0.11050883021507256,-0.7055992809994267,0.8585643258633882,0.7834
0.11234481552719007,-0.652378031758216,0.8455187848770712,0.7422
0.15352334324182548,-0.40027607511117796,0.49681860769739955,0.5648
0.1454362650813079,-0.38422815767495744,0.5649608354243213,0.5566
0.14504283965728273,-0.2455647073068307,0.5683302828647316,0.4816
0.16003671970624234,-0.34322367043177865,0.4447664935064,0.5154
0.15094422101766042,-0.18625685921448185,0.518103438420989,0.4398
0.12318587165588389,-0.4775069128083995,0.7593782868981117,0.6129
0.11697849274348662,-0.5919364975247733,0.8103502347024857,0.6864
0.1457422626333275,0.11448350848914701,0.5622502161202813,0.3157
0.11868333624759574,-0.7566438241672749,0.7964408779226901,0.827
0.24881972372792446,0.5330581936478633,0.057891870659875166,0.2
0.11221367371918167,-0.9318916563827253,0.8464359099382276,0.9437
0.12340444133589788,-0.4112190344165077,0.757497208276076,0.5664
0.1609109984262983,0.2769289753466229,0.4379355596158587,0.2687
0.24781430319986011,0.3399042248766743,0.05954493327957727,0.2464
0.20720405665326105,0.5813560337128106,0.169110133044723,0.186
0.11702220667948943,-0.9365070496518159,0.8099339712910422,0.9469
0.15107536282566883,0.3959210255922882,0.5171151093790108,0.2244
0.11855219443958734,-0.2730434395955383,0.7975705905635031,0.4938
0.14089001573701695,-0.41673512399639295,0.6045760481564953,0.5773
0.11120825319111732,-0.7145217198314826,0.8536505011262919,0.7842
0.1744186046511628,0.16815030133130474,0.34096118228741096,0.2853
0.12078160517573003,-0.7969283926318358,0.7793905040463223,0.8612
0.1589438713061724,-0.3384286547607313,0.45310542286845457,0.5335
0.14504283965728273,-0.6358575032647339,0.5683302828647316,0.728
0.23627382409512152,1.502798325527644,0.08168220959860326,0.0743
0.21236230110159118,0.24921204923530688,0.14963608108720264,0.2761
0.24326805385556916,1.9752851923935928,0.06757217194421748,0.0497
0.15352334324182548,-0.40964044112103004,0.49681860769739955,0.5749
0.18110683685959084,1.5784662201612831,0.2985472791846999,0.0718
0.07929707990907502,-0.9181324688738487,0.9901959665342958,0.9358
0.18429795418779507,0.0201473068495197,0.27990260709140774,0.3506
0.18862563385207204,-0.08992242173749646,0.2556578499523382,0.3938
0.08786501136562336,-0.9547803979423258,0.9725573670322134,0.9578
0.20230809582094772,1.8650236277659156,0.18932132317566175,0.0544
0.132890365448505,-0.6417414407962835,0.6753306090388491,0.7273
0.11518622136737192,-0.8189356798137,0.8239239591462404,0.8713
0.22761846476656758,1.9620108224589203,0.10238576299730313,0.0479
0.22713761147053682,1.1902165083890093,0.10377091328650002,0.1059
0.13927260010491344,-0.6420115433538186,0.6188703520890966,0.7339
0.121000174855744,-0.9474882576858369,0.7775746262905853,0.9537
0.17747858017135862,1.2128828628452135,0.3209684260559428,0.1042
0.28724427347438364,1.9085140852004465,0.017963106867120614,0.0524
0.2160342717258262,1.7933303156614133,0.13693438621198945,0.0586
0.18399195663577547,0.09485862541374204,0.28155451244957513,0.3186
0.13691204756076236,-0.6589386079347057,0.6395929992011335,0.7457
0.13568805735268405,-0.6941216430082033,0.6504068235485851,0.7765
0.17656058751529988,0.6256327110646578,0.32696854925134533,0.183
0.21367371918167513,0.42562770582713244,0.14505548040678276,0.2261
0.19221017660430145,0.3022537924111011,0.23673568521945557,0.2554
0.2701084105612869,2.356392335033592,0.030930828376164485,0.0325
0.22136737191816752,1.1704080073976915,0.12005107888096464,0.1086
0.10001748557440111,-0.8797814333070487,0.9235880952228785,0.9143
0.174156321035146,-0.5522124211836984,0.342833024352923,0.6699
0.14727225039342542,-0.06332591092419546,0.5491680657692751,0.3836
0.16073614268228711,-0.15386514111642666,0.43920417750550733,0.4188
0.1423325756251093,-0.11954889195854175,0.5920036273678497,0.4048
0.1379174680888267,-0.553552936532326,0.630669100461428,0.6721
0.18486623535583144,0.1783679939339607,0.2765028747859413,0.294
0.18709564609197413,0.2798832413537859,0.26391288908663413,0.2683
0.2685347088651862,1.050595201372541,0.032476114386808023,0.1183
0.12926210876027278,-0.511023895507774,0.7071100174376038,0.632
0.19186046511627908,-0.40300291150459566,0.23860468563711232,0.5721
0.18840706417205805,0.48789454835920315,0.2568213851370116,0.2159
0.2619776184647666,1.6121455548593686,0.0395625170845082,0.0649
0.10377688407064171,-0.9086187992390101,0.9025749469317471,0.9308
0.17153348487497813,-0.709570895125846,0.36035971343478373,0.7914
0.12143731421577199,-0.6169946368241356,0.7740132664641524,0.7254
0.14932680538555693,-0.12389440948269881,0.5316271884056412,0.4105
0.20764119601328904,0.45703179204232935,0.16732364540680653,0.2095
0.2061986361251967,0.42932636151927206,0.1730992559044212,0.2308
0.18998076586815876,-0.3401160338535068,0.24842654335451148,0.5209
0.10845427522294107,-0.29838115763803547,0.8729741857441204,0.4964
0.10508830215072565,-0.5743559392663623,0.8945471180349559,0.685
0.10858541703094947,-0.6445682512398838,0.8719373796614424,0.7348
0.19054904703619513,-0.14933202188838948,0.24532090332118378,0.4147
0.18456023780381187,-0.04151857803285424,0.27819601335085636,0.3777
0.10395173981465292,-0.7518910417708358,0.9014233468596357,0.8221
0.2597482077286239,1.615381824365344,0.042264329020700674,0.0695
0.13275922364049658,-0.6898388126498621,0.6763049416158783,0.7711
0.2194876726700472,0.10282932618466993,0.12577425842171347,0.3123
0.15846301801014162,-0.2966040816155095,0.4570247610718488,0.4955
0.10312117503059975,-0.7238752995035906,0.9063338134470944,0.7973
0.13114180800839306,-0.5193146384620924,0.6903339909503898,0.6464
0.14604826018534708,-0.0438998728094404,0.5596646634257985,0.3846
0.08668473509354782,-0.9670428958927215,0.9757409692895237,0.9652
0.1454362650813079,-0.24967677668680047,0.5649608354243213,0.4709
0.16759923063472634,-0.25196805840420095,0.388128508517451,0.4786
0.1535670571778283,-0.06760536450955307,0.49645347815739654,0.3866
0.1929095995803462,0.7441462380876402,0.23314632656648238,0.1612
0.11859590837559014,-0.42948550041075506,0.797147228989414,0.5783
0.1021157545025354,-0.9167641558338299,0.9122079001467359,0.9363
0.10329603077461094,-0.70037778960659,0.9054588898437244,0.7838
0.21157545025354083,0.07529699910042852,0.15246586415586597,0.3298
