        id  redshift             galex.FUV          galex.FUV_err             galex.NUV          galex.NUV_err      sloan.sdss.uprime   sloan.sdss.uprime_err     sloan.sdss.gprime  sloan.sdss.gprime_err      sloan.sdss.rprime   sloan.sdss.rprime_err     sloan.sdss.iprime  sloan.sdss.iprime_err      sloan.sdss.zprime  sloan.sdss.zprime_err       panstarrs.ps1.g    panstarrs.ps1.g_err       panstarrs.ps1.r    panstarrs.ps1.r_err        panstarrs.ps1.i    panstarrs.ps1.i_err       panstarrs.ps1.z    panstarrs.ps1.z_err        panstarrs.ps1.y    panstarrs.ps1.y_err       cfht.megaprime.u   cfht.megaprime.u_err      cfht.megaprime.g   cfht.megaprime.g_err      cfht.megaprime.r   cfht.megaprime.r_err      cfht.megaprime.i   cfht.megaprime.i_err      cfht.megaprime.z  cfht.megaprime.z_err             ctio.ls.g          ctio.ls.g_err              ctio.ls.r          ctio.ls.r_err             ctio.ls.z          ctio.ls.z_err              2mass.J           2mass.J_err              2mass.H           2mass.H_err             2mass.Ks          2mass.Ks_err               wise.W1           wise.W1_err               wise.W2            wise.W2_err 
  PTF09awk    0.0616  0.030707934470299098   0.007969009558100516    0.0373563894708794   0.005078688318693863    0.07824190946885326    0.008939422634954109   0.20234898557664613    0.02227747392189841    0.28002633485427103    0.030829308851651586    0.3641058924497349   0.040085990551141565     0.3898301647980163   0.044539513703593055    0.2041422822688322     0.0224749057013588   0.26501121471559563   0.029176229413816642    0.36093292597899174   0.039736664965912646   0.37353093622523714    0.04112363433434685    0.39771692021523875   0.045440604185301346                    nan                    nan                   nan                    nan                   nan                    nan                   nan                    nan                   nan                   nan                   nan                    nan                    nan                    nan                   nan                    nan   0.5324494492432191   0.07579595997336336   0.4757820990352706   0.06179905818541064  0.37058804793711636    0.0578121304034179                   nan                   nan                   nan                    nan 
  PTF09dfk    0.0158                   nan                    nan                   nan                    nan    0.12403753146528619    0.014758218866881112    0.3742987626365658    0.04120816766079854     0.5623061377241785    0.061906711731593504    0.7129376912971398    0.07849039015713033     0.8225813752826667    0.09787227969495013   0.38088932149174654    0.04193375075482108    0.7484039057820115    0.08239501891542926     0.7072091807220561    0.07785971368210838    0.7848773517556069    0.08967509115738025     0.8568860509581668    0.10195391455010759                    nan                    nan                   nan                    nan                   nan                    nan                   nan                    nan                   nan                   nan                   nan                    nan                    nan                    nan                   nan                    nan   0.8350034004607999   0.10371919933478854   0.9365165990925093   0.13331627023015502                  nan                   nan    0.5821174704020439    0.0791402284565828   0.41749318556558324   0.056759172786735125 
  PTF09dzt    0.0874   0.03975426531702456   0.010316620956484245                   nan                    nan    0.07307325022506662    0.013013723160345884   0.18746241083935997   0.022304630346942526    0.30200196896945014    0.034504822997461784   0.41999583291574855     0.0479860509647717    0.49293044264494906    0.06701504391748073   0.21886025240598247    0.02604040461069878   0.30220418360483675     0.0345279267547827     0.3873726203213319    0.04811714299819044    0.4010865562636483   0.049820607265378666     0.5295318390749751    0.08260753120283801                    nan                    nan                   nan                    nan                   nan                    nan                   nan                    nan                   nan                   nan                   nan                    nan                    nan                    nan                   nan                    nan   0.5729685936175622   0.09771900531972008   0.7839007899808493   0.10657314160925813   0.9816657625787583   0.14631619765190007    0.3060553303968273    0.0545058462469516    0.1893025970316861    0.03516953746245045 
  PTF09fsr   0.00777     6.476274208314722     0.8804645908316695     9.402332415567797     1.2782690319856733      35.58648691052053       3.917870069187032    117.37554284560909     12.922380546460788     209.98297262855885      23.117932533462234     299.0395716164778      34.16635832896553     349.34283406067374     38.460661680168805      87.2340762941571      9.966810389178132    150.84497605121723      16.60717502810266     207.38775189204964      23.69480469049712    232.78173928768763     26.596160079921418      279.8707243676222     33.299545354188865                    nan                    nan                   nan                    nan                   nan                    nan                   nan                    nan                   nan                   nan                   nan                    nan                    nan                    nan                   nan                    nan    469.9860122434115      55.9198200022396    533.9109095781378     63.52572456002924   457.85523510999224     65.17722409764292    314.88149335785624     42.80887378947699    251.98788481182166     34.258340947103484 
  PTF09iqd  0.034054                   nan                    nan                   nan                    nan                    nan                     nan                   nan                    nan                    nan                     nan                   nan                    nan                    nan                    nan    2.8975288446137024     0.3310532055622107     5.271814694392335     0.6272504311104926      7.523233491852697     0.9344917083607245      9.05898247990515     1.0350216856958783     10.442501704361428     1.3563704303663633                    nan                    nan                   nan                    nan                   nan                    nan                   nan                    nan                   nan                   nan                   nan                    nan                    nan                    nan                   nan                    nan   13.028296801114042    1.5501312657720787   16.914405528015603    2.0125077937035525   13.636244033371298    1.9411649470376244                   nan                   nan     4.707456539549605      0.639989701274704 
   PTF09ps    0.1066                   nan                    nan                   nan                    nan   0.022363326412905993    0.003982717861674864  0.044071835549410125   0.005035367451393901    0.06179674359409201    0.007676027143768916   0.08206416669071061    0.01019352694676447    0.07606494290083385    0.01656229079401016   0.04018758454681201   0.004781594421194429   0.05741065774362859   0.006830828074881496    0.06827087323890788    0.00848020535762931   0.07547138871144553   0.009802934477294429     0.0865909180194089   0.012326506799066782                    nan                    nan                   nan                    nan                   nan                    nan                   nan                    nan                   nan                   nan                   nan                    nan                    nan                    nan                   nan                    nan  0.10591039403578353  0.015076698827483337                  nan                   nan                  nan                   nan   0.07873480544874895    0.0128477139676636   0.05059494780732759   0.009010529051995645 
    PTF09q   0.09028                   nan                    nan                   nan                    nan    0.13895349328772166    0.018891051656696554    0.4562215914423564   0.052124975588921554     0.8789514254611006     0.09676755929131281      1.25251796459479    0.13789511330364732     1.5674056353717627    0.17908179273890004    0.4731402407487421    0.05405799278634261    0.8395319100272773    0.09242769455421862     1.1324105611369792    0.12467197042139745    1.3576472597195877     0.1551161356645068     1.5993899683217192    0.19029842763834726                    nan                    nan                   nan                    nan                   nan                    nan                   nan                    nan                   nan                   nan                   nan                    nan                    nan                    nan                   nan                    nan   2.1405275120635694    0.2546839907278847    2.664145422399044   0.36219678688667534    3.258263917935604    0.4638247665717653    1.4469311768180173   0.19671366986330538     0.921059710491114     0.1252202169092722 
   PTF09sk   0.03615                   nan                    nan   0.04890425224879013    0.00664864720997732    0.10650300656585733    0.012168355732224244     0.259139222450412   0.028529756419724626    0.32206490734389537    0.035457516893726046    0.3934265259145936    0.04331402574749057     0.4462467968593925    0.05098531904066896   0.25202352881351064   0.027746358969124387    0.3250717418585715   0.035788552294260784    0.37929099672537026     0.0417577842769057    0.3929796085583355    0.04326482268516283     0.4807926344484495    0.05493230658971389                    nan                    nan                   nan                    nan                   nan                    nan                   nan                    nan                   nan                   nan                   nan                    nan                    nan                    nan                   nan                    nan   0.5214924846797889    0.0928733675444981   0.4537026637613295   0.11007530997651278   0.6990178991240462    0.1465141314913694   0.32227138271602795   0.04587640922461824   0.22706096670474646   0.032322888056936665 
   PTF09ut    0.0427                   nan                    nan                   nan                    nan                    nan                     nan                   nan                    nan                    nan                     nan                   nan                    nan                    nan                    nan    0.7280298746447716    0.08318006020690306    1.0823001094209659     0.1344369384928829     1.3419300686247295    0.15332038943610976    1.4796638844583756    0.18379512382336768     1.7909817012508988    0.24348814149257975                    nan                    nan                   nan                    nan                   nan                    nan                   nan                    nan                   nan                   nan                   nan                    nan                    nan                    nan                   nan                    nan                  nan                   nan   2.2594659027733117   0.38534880102032837    3.113649935136139     0.531028712506361    1.1183471286108198   0.15920045427221569    0.6432362578419522      0.091566832723934 
 PTF10aavz     0.062                   nan                    nan                   nan                    nan    0.01513280877265808    0.003050068700588286   0.04602533815968534  0.0052585622273175125    0.07366147469498292    0.008416091308131526   0.08669061327375943   0.009904717763131761    0.11160539329313048    0.01821143980868915  0.057882569445594174   0.006613294013194171   0.08230290066170828   0.009403405644011537    0.10244797832054095   0.011705054011603664    0.1126065428106157    0.01286570693990887    0.11417010424082229   0.016252496201266932                    nan                    nan                   nan                    nan                   nan                    nan                   nan                    nan                   nan                   nan                   nan                    nan                    nan                    nan                   nan                    nan  0.10425320712147301   0.07086619253804885  0.18696633646072333   0.06475088800478153                  nan                   nan                   nan                   nan                   nan                    nan 
