        id  redshift              galex.FUV          galex.FUV_err              galex.NUV          galex.NUV_err      sloan.sdss.uprime  sloan.sdss.uprime_err      sloan.sdss.gprime   sloan.sdss.gprime_err      sloan.sdss.rprime  sloan.sdss.rprime_err     sloan.sdss.iprime  sloan.sdss.iprime_err     sloan.sdss.zprime  sloan.sdss.zprime_err        panstarrs.ps1.g    panstarrs.ps1.g_err        panstarrs.ps1.r    panstarrs.ps1.r_err        panstarrs.ps1.i     panstarrs.ps1.i_err       panstarrs.ps1.z    panstarrs.ps1.z_err       panstarrs.ps1.y    panstarrs.ps1.y_err       cfht.megaprime.u    cfht.megaprime.u_err      cfht.megaprime.g  cfht.megaprime.g_err     cfht.megaprime.r   cfht.megaprime.r_err        cfht.megaprime.i    cfht.megaprime.i_err     cfht.megaprime.z  cfht.megaprime.z_err              ctio.ls.g           ctio.ls.g_err               ctio.ls.r          ctio.ls.r_err              ctio.ls.z          ctio.ls.z_err              2mass.J           2mass.J_err              2mass.H           2mass.H_err             2mass.Ks          2mass.Ks_err               wise.W1           wise.W1_err               wise.W2           wise.W2_err 
  PTF09bcl      0.06                    nan                    nan                    nan                    nan                    nan                    nan                    nan                     nan                    nan                    nan                   nan                    nan                   nan                    nan     1.5812325468640087     0.6883377208768362     3.0439952987226055     1.1891072662842466     4.4821780782765135      1.7110452346275629      5.47933658428938     1.2835603610258375     6.783763144949872     1.6458462570993748                    nan                     nan                   nan                   nan                  nan                    nan                     nan                     nan                  nan                   nan                    nan                     nan                     nan                    nan                    nan                    nan    9.503031826969217    1.1306886064610153   11.017804959092809    1.3109191637243023   10.276815091748613    1.4629390009792642     5.777663170984688    0.7854867901166284    3.4763692824634758    0.4726205159649171 
   PTF09ct     0.156                    nan                    nan                    nan                    nan   0.011263666558090645   0.002638566857752634   0.027656526480002074    0.003290625555570605   0.058168001866273994   0.006645905705054665    0.0774838197942487    0.00921917066275646   0.09841616074467135   0.015353025955494747   0.032621318399534076   0.003881345839273463   0.055055325864371535   0.006290271154523123    0.07898803161732897    0.008696133610368946     0.091122004221192   0.011318638120979661   0.12086411365458434   0.013809164432363037                    nan                     nan                   nan                   nan                  nan                    nan                     nan                     nan                  nan                   nan                    nan                     nan                     nan                    nan                    nan                    nan                  nan                   nan                  nan                   nan                  nan                   nan   0.11084426926953013   0.01652121590592788    0.0825008269156466   0.01229665712872051 
  PTF09drs    0.0446                    nan                    nan                    nan                    nan     0.6228532538189214    0.06857260529168688     1.5128848692645656     0.16656003056219854      2.002456777467308    0.22045911677110608     2.466265741218883     0.2715218491355571     2.793972229671601    0.31922148578572485     1.5264268699387804     0.1680509279146633     1.9843289676976439    0.21846334788571248      2.444519437232131     0.26912770459076496    2.6022169048723254    0.28648930001904127    2.9563916685409897     0.3377784972140252                    nan                     nan                   nan                   nan                  nan                    nan                     nan                     nan                  nan                   nan                    nan                     nan                     nan                    nan                    nan                    nan   2.9768756203314415   0.35419426221513717    3.741865307898093    0.4452141745484884   3.2560334892124625   0.46350725758295336                   nan                   nan                   nan                   nan 
   PTF09tm   0.03449    0.06426947191097922   0.009148974287413668    0.09930324985484479   0.013500508539222751     0.3904480363185455    0.04298611096149095     1.4746565644701648      0.1623513113501466     2.7176522590889154    0.29919807681817734    3.8770187334366994     0.4268377401681227     4.994293016451357     0.5498432923458916     1.6163904879930808     0.1779554112478163      2.794152689091713    0.30762033962095175     3.7382551623263387      0.4115606591987712     4.526083582247532     0.4982960931803608     5.585667941730628     0.6149503124697132                    nan                     nan                   nan                   nan                  nan                    nan                     nan                     nan                  nan                   nan                    nan                     nan                     nan                    nan                    nan                    nan    6.949608045294111    0.8268774407219833    8.264403674862821    0.9833142984792203    7.740463453111971    1.1018808619320375     4.969907315237047     0.675670496651222    3.1061598122582605   0.42228967461669914 
   PTF09uj   0.06498                    nan                    nan                    nan                    nan    0.10161921113267895   0.012090844934265701     0.3000841094302035    0.033037555899558826       0.43225160860975    0.04758844681657608    0.5529851536177203   0.060880524326866435    0.5990906126711961    0.07781552880167515     0.3027999251005369    0.03459599238671061    0.38350457764149404     0.0438167923718891     0.5044482936778045     0.05553689174832436    0.5373357480862285   0.059157613670173456    0.6514110788692106     0.0775061157755586                    nan                     nan                   nan                   nan                  nan                    nan                     nan                     nan                  nan                   nan                    nan                     nan                     nan                    nan                    nan                    nan    0.516633552123534   0.10412923672522917   0.6803476380190903   0.18235517485703073                  nan                   nan   0.42875590512546186   0.06103483714636701    0.3192530175663185   0.04544673485008833 
 PTF10aaes     0.033                    nan                    nan                    nan                    nan     0.2903081872358943    0.03316876591722429     0.8733865197908309     0.09615489478699633     1.4750783517304122    0.16239774773164845     2.028222430969009     0.2232957688666383    2.6321713383196785      0.300735145660259                    nan                    nan                    nan                    nan                    nan                     nan                   nan                    nan                   nan                    nan                    nan                     nan                   nan                   nan                  nan                    nan                     nan                     nan                  nan                   nan                    nan                     nan                     nan                    nan                    nan                    nan   3.1811767277150422    0.3785023923584494   3.6649784494280886   0.43606603146725653    3.618907234090821    0.5151635488633313    2.7616615750744082   0.37545433539420464    1.8061428137763835   0.24554933011846677 
 PTF10aaxf   0.01062      2.300973118171684    0.31282266467418396     2.6751310392872734      0.363690307137271      3.641578133249009     0.4009170674457449     6.4416158212375585       0.709185312017053      7.265428652526572     0.7998824252902734     7.357416889171845     0.8406116302675198     9.283232146640891      1.104536426948609      6.092262490263091     0.6960631402435271      7.967927029987569     0.9103646335968887      6.838819026972206      0.7813599389519881     6.943302291104292     0.8261271702243788     8.252736574805727     0.9819261249631053                    nan                     nan                   nan                   nan                  nan                    nan                     nan                     nan                  nan                   nan                    nan                     nan                     nan                    nan                    nan                    nan     7.85111074636047    0.9341399282469413    7.687966746489447    0.9147287481914206    5.509938903168591    0.8990956236412087    3.4397016182263704    0.5365971180362884    1.7878646014335327    0.4188156901806679 
 PTF10aazn  0.017222      2.936092614414331     0.3991686422225953     4.4033623768336785     0.5986473902579427                    nan                    nan                    nan                     nan                    nan                    nan                   nan                    nan                   nan                    nan     22.897472371039154      3.412842966397227     35.170004216368945      4.781444141472113     44.828187402130204       6.681591819069139     52.43101307606374      7.814784588365656      66.2029025400384      9.424204604169057                    nan                     nan                   nan                   nan                  nan                    nan                     nan                     nan                  nan                   nan                    nan                     nan                     nan                    nan                    nan                    nan      70.503194793061     8.388602766264722    82.61772747281903      9.83001265765626    69.05762863397285     9.830584411788942     51.69618101870555     7.028216441137844     31.98432184876449    4.3483431898923595 
 PTF10abcl     0.061   0.037239326936977867   0.007505712074196764     0.0776673704497114    0.01157623578107787    0.26747481147199204    0.05178594172232173     0.3711944550142061     0.04086640102477815      0.623380675168248    0.07122350867485398    0.8355097416722462     0.0954600257986138    0.9261357509849556    0.10581437686782051     0.3408081485265374    0.03893857010644327     0.6182696465802413    0.06806797617068125     0.8076860765328857     0.09228107089295423    0.8955690839672606    0.10655649459857273     1.125153821061092    0.15296728748936594                    nan                     nan                   nan                   nan                  nan                    nan                     nan                     nan                  nan                   nan                    nan                     nan                     nan                    nan                    nan                    nan   1.5374359337547299   0.18292702004078606                  nan                   nan   1.1743276359228632   0.28491011594808324    0.7773721826411338   0.10568556220709459   0.46740061996425947   0.06653604155791583 
 PTF10abui     0.052    0.09324891640747573   0.015903474396298835     0.1476946901331935   0.022013730433968058                    nan                    nan                    nan                     nan                    nan                    nan                   nan                    nan                   nan                    nan     0.3991815458818874     0.0495839781074475     0.4531672023051253    0.08070521699778382     0.6340469682565708     0.08620016486598911    0.6830434058536596    0.10180686521365048    0.7654826515213558    0.12490920753410407                    nan                     nan                   nan                   nan                  nan                    nan                     nan                     nan                  nan                   nan                    nan                     nan                     nan                    nan                    nan                    nan   0.8945579921260635   0.15256563477493457   0.6993623463334718   0.16382891832590127   0.9440104397272985   0.26923724045872854    0.5313146688508155    0.0756344201890262   0.35716477036479444    0.0532350145305165 
